"table1","column1","columnNumber1","table2","column2","columnNumber2","similarityScore"
"43469354_0_6029017163991310319.csv","City population","1","75154185_0_1607627349983289012.csv","City population","1","0.05"
"43469354_0_6029017163991310319.csv","Mayor","3","75154185_0_1607627349983289012.csv","Mayor","3","0.32866666666666666"
"43469354_0_6029017163991310319.csv","World rank","5","75154185_0_1607627349983289012.csv","World rank","5","0.05"
"43469354_0_6029017163991310319.csv","City","0","78891639_0_3299957631631122948.csv","City","0","0.33499999999999996"
"43469354_0_6029017163991310319.csv","Country","2","78891639_0_3299957631631122948.csv","Country","2","0.2843333333333333"
"43469354_0_6029017163991310319.csv","Metro population","4","78891639_0_3299957631631122948.csv","Metro population","4","0.05000000000054182"
"43469354_0_6029017163991310319.csv","City population","1","78891639_0_3299957631631122948.csv","City population","1","0.05"
"43469354_0_6029017163991310319.csv","Mayor","3","78891639_0_3299957631631122948.csv","Mayor","3","0.3223333333333333"
"43469354_0_6029017163991310319.csv","World rank","5","78891639_0_3299957631631122948.csv","World rank","5","0.05"
"44005578_0_5400481538370055338.csv","","0","12746760_0_6703465836620308483.csv","","0","0.95"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","12746760_0_6703465836620308483.csv","Funding received under the Electoral Acts for 2005 ?","1","0.4129627544303388"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","12746760_0_6703465836620308483.csv","Funding received under the Party Leaders Allowance for 2005 ?","2","0.6732269729944548"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","12746760_0_6703465836620308483.csv","Total Exchequer Funding for 2005 ?","3","0.31890106777793203"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","12746760_0_6703465836620308483.csv","Funding received under the Party Leaders Allowance for 2005 ?","2","0.5243914602124009"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","12746760_0_6703465836620308483.csv","Total Exchequer Funding for 2005 ?","3","0.3012949164346027"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","12746760_0_6703465836620308483.csv","Total Exchequer Funding for 2005 ?","3","0.8281755604948574"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","12746760_0_6703465836620308483.csv","Funding received under the Electoral Acts for 2005 ?","1","0.9499698379229252"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","12746760_0_6703465836620308483.csv","Funding received under the Electoral Acts for 2005 ?","1","0.8885218941565665"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","12746760_0_6703465836620308483.csv","Funding received under the Party Leaders Allowance for 2005 ?","2","0.793121970032674"
"44005578_0_5400481538370055338.csv","","0","28646774_0_3256889721737611537.csv","","0","0.8312499999999999"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","28646774_0_3256889721737611537.csv","Amount of funding brought forward from 2001 ?","1","0.09959731770254535"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","28646774_0_3256889721737611537.csv","Balance of funding carried forward to 2003 ?","2","0.27355899084995433"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","28646774_0_3256889721737611537.csv","Overall total funding available for spending in 2002 ?","3","0.7606590706185403"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","28646774_0_3256889721737611537.csv","Balance of funding carried forward to 2003 ?","2","0.14752543874387683"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","28646774_0_3256889721737611537.csv","Overall total funding available for spending in 2002 ?","3","0.678128640499306"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","28646774_0_3256889721737611537.csv","Total expenditure in 2002, if any, of funding received ?","4","0.7495557649208557"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","28646774_0_3256889721737611537.csv","Overall total funding available for spending in 2002 ?","3","0.5522739118757123"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","28646774_0_3256889721737611537.csv","Total expenditure in 2002, if any, of funding received ?","4","0.8363328467238204"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","28646774_0_3256889721737611537.csv","Total funding received ?","5","0.95"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","28646774_0_3256889721737611537.csv","Total expenditure in 2002, if any, of funding received ?","4","0.29934558439016107"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","28646774_0_3256889721737611537.csv","Total funding received ?","5","0.8568728214585757"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","28646774_0_3256889721737611537.csv","Total funding received ?","5","0.3975960373330136"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","28646774_0_3256889721737611537.csv","Amount of funding brought forward from 2001 ?","1","0.14277300951845864"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","28646774_0_3256889721737611537.csv","Amount of funding brought forward from 2001 ?","1","0.11808251937901308"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","28646774_0_3256889721737611537.csv","Balance of funding carried forward to 2003 ?","2","0.2766768072229373"
"44005578_0_5400481538370055338.csv","","0","39606331_0_1646213676302448706.csv","","0","0.95"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","39606331_0_1646213676302448706.csv","Funding received under the Electoral Acts for 2006 ?","1","0.43249321070711955"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","39606331_0_1646213676302448706.csv","Funding received under the Party Leaders Allowance for 2006 ?","2","0.5898852846912651"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","39606331_0_1646213676302448706.csv","Total Exchequer Funding for 2006 ?","3","0.28791116123348304"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","39606331_0_1646213676302448706.csv","Funding received under the Party Leaders Allowance for 2006 ?","2","0.6040055686613884"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","39606331_0_1646213676302448706.csv","Total Exchequer Funding for 2006 ?","3","0.27602252390346377"
"44005578_0_5400481538370055338.csv","Overall total Exchequer funding for 2002 ?","1","39606331_0_1646213676302448706.csv","Total Exchequer Funding for 2006 ?","3","0.7577491287851439"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","39606331_0_1646213676302448706.csv","Funding received under the Electoral Acts for 2006 ?","1","0.9142829253265495"
"44005578_0_5400481538370055338.csv","Total funding received under the Electoral Acts for 2002 ?","2","39606331_0_1646213676302448706.csv","Funding received under the Electoral Acts for 2006 ?","1","0.8526448398286847"
"44005578_0_5400481538370055338.csv","Total funding received under the Party Leaders Allowance for 2002 ?","3","39606331_0_1646213676302448706.csv","Funding received under the Party Leaders Allowance for 2006 ?","2","0.6998873352193032"
"44005578_0_5400481538370055338.csv","","0","78005071_0_8643954006825971723.csv","Political Party","1","1.0687499999999999"
"4444204_0_951426790527152756.csv","City","0","70404164_0_5498195978476333642.csv","City","0","0.35787037037037034"
"4444204_0_951426790527152756.csv","Country","2","70404164_0_5498195978476333642.csv","Country","2","0.18194444444444446"
"4444204_0_951426790527152756.csv","Metro population","4","70404164_0_5498195978476333642.csv","Metro population","4","0.14014894643807757"
"4444204_0_951426790527152756.csv","City population","1","70404164_0_5498195978476333642.csv","City population","1","0.4429255265629968"
"4444204_0_951426790527152756.csv","Mayor","3","70404164_0_5498195978476333642.csv","Mayor","3","0.2875"
"4444204_0_951426790527152756.csv","World rank","5","70404164_0_5498195978476333642.csv","World rank","5","0.11630945897096508"
"4444204_0_951426790527152756.csv","City","0","78891639_0_3299957631631122948.csv","City","0","0.3138888888888889"
"4444204_0_951426790527152756.csv","Country","2","78891639_0_3299957631631122948.csv","Country","2","0.17314814814814813"
"4444204_0_951426790527152756.csv","Metro population","4","78891639_0_3299957631631122948.csv","Metro population","4","0.15711562454872097"
"4444204_0_951426790527152756.csv","City population","1","78891639_0_3299957631631122948.csv","City population","1","0.8864668587543798"
"4444204_0_951426790527152756.csv","Mayor","3","78891639_0_3299957631631122948.csv","Mayor","3","0.26111111111111107"
"4444204_0_951426790527152756.csv","World rank","5","78891639_0_3299957631631122948.csv","World rank","5","0.09360374407942872"
"4501311_8_8306082458935575308.csv","Publisher","1","36102169_0_7739454799295072814.csv","Developer","0","0.15833333333333333"
"4501311_8_8306082458935575308.csv","Category","0","73242003_5_4847571983313033360.csv","Category","0","0.8416666666666667"
"4501311_8_8306082458935575308.csv","Publisher","1","73242003_5_4847571983313033360.csv","Publisher","1","0.20833333333333331"
"4501311_8_8306082458935575308.csv","Rank","2","73242003_5_4847571983313033360.csv","Rank","2","0.5105516524434772"
"4501311_8_8306082458935575308.csv","Title","3","73242003_5_4847571983313033360.csv","Title","3","0.6833333333333333"
"4501311_8_8306082458935575308.csv","Rank","2","91959037_0_7907661684242014480.csv","Reviews","2","0.5863414289928403"
"4501311_8_8306082458935575308.csv","Title","3","91959037_0_7907661684242014480.csv","Titel","4","0.95"
"4501311_8_8306082458935575308.csv","Rank","2","91959037_0_7907661684242014480.csv","Durchschnitt","1","0.6333333333333333"
"45073662_0_3179937335063201739.csv","Player (2011 TBs)","0","24417511_0_3058323105166963431.csv","","0","0.7388888888888888"
"45073662_0_3179937335063201739.csv","Rank","1","66009064_0_9148652238372261251.csv","??","0","0.7916666666666666"
"45073662_0_3179937335063201739.csv","Player (2011 TBs)","0","88732174_0_7321365014357502211.csv","Player","1","0.10555555555555554"
"45533669_1_7463037039059239824.csv","Service","2","61626303_0_266372209664087642.csv","Name","3","0.6333333333333333"
"45533669_1_7463037039059239824.csv","Editeur","0","61626303_0_266372209664087642.csv","Name","3","0.6333333333333333"
"46671561_0_6122315295162029872.csv","Game","0","22864497_0_8632623712684511496.csv","Publisher","4","0.05277777777777777"
"46671561_0_6122315295162029872.csv","Game","0","22864497_0_8632623712684511496.csv","Title","6","0.10555555555555554"
"46671561_0_6122315295162029872.csv","Genre","1","48944826_0_2321751364268052533.csv","Genre","2","1.0"
"48456557_0_3760853481322708783.csv","Common Name (Animals)","1","71137051_0_8039724067857124984.csv","Common Name","1","0.03333333333333333"
"48456557_0_3760853481322708783.csv","Scientific Name","2","71137051_0_8039724067857124984.csv","Scientific Name","2","0.05"
"48456557_0_3760853481322708783.csv","Common Name (Animals)","1","74685423_0_8061289760697103949.csv","Common Name","1","0.03333333333333333"
"48456557_0_3760853481322708783.csv","Common Name (Animals)","1","84675086_0_6386416780680710863.csv","Common Name","1","0.03333333333333333"
"48456557_0_3760853481322708783.csv","Common Name (Animals)","1","90196673_0_5458330029110291950.csv","Common Name","0","0.6033333333333333"
"48456557_0_3760853481322708783.csv","Scientific Name","2","90196673_0_5458330029110291950.csv","Scientific Name","1","0.24"
"48944826_0_2321751364268052533.csv","Genre","2","29414811_6_8221428333921653560.csv","Genre","2","0.05"
"48944826_0_2321751364268052533.csv","Genre","2","46671561_0_6122315295162029872.csv","Genre","1","1.0"
"48944826_0_2321751364268052533.csv","System","6","91959037_0_7907661684242014480.csv","System","3","1.0"
"49087820_0_461228320225084868.csv","Currency","2","24859353_0_7027810986004269522.csv","CURRENCY","2","0.05"
"49087820_0_461228320225084868.csv","Alphabetic code","0","26310680_0_5150772059999313798.csv","ALPHABETIC CODE","0","1.0"
"49087820_0_461228320225084868.csv","Country","1","26310680_0_5150772059999313798.csv","CURRENCY","1","0.054285714285714284"
"49087820_0_461228320225084868.csv","Numeric code","3","26310680_0_5150772059999313798.csv","NUMERIC CODE","3","0.4269541711675845"
"49087820_0_461228320225084868.csv","Country","1","26310680_0_5150772059999313798.csv","ENTITY","2","0.8414285714285713"
"49087820_0_461228320225084868.csv","Currency","2","26310680_0_5150772059999313798.csv","CURRENCY","1","1.0"
"49087820_0_461228320225084868.csv","Alphabetic code","0","55961337_0_6548713781034932742.csv","Alphabetic code","0","0.2515151515151515"
"49087820_0_461228320225084868.csv","Currency","2","55961337_0_6548713781034932742.csv","Currency","2","0.2515151515151515"
"49087820_0_461228320225084868.csv","Subdivision","4","55961337_0_6548713781034932742.csv","Subdivision","4","0.2803030303030303"
"49087820_0_461228320225084868.csv","Country","1","55961337_0_6548713781034932742.csv","Country","1","0.05"
"49087820_0_461228320225084868.csv","Numeric code","3","55961337_0_6548713781034932742.csv","Numeric code","3","0.2973914454963592"
"49087820_0_461228320225084868.csv","Symbol","5","55961337_0_6548713781034932742.csv","Symbol","5","0.16515151515151516"
"49087820_0_461228320225084868.csv","Alphabetic code","0","61069974_0_1894536874590565102.csv","Alphabetic code","0","0.18571428571428572"
"49087820_0_461228320225084868.csv","Currency","2","61069974_0_1894536874590565102.csv","Currency","2","0.18571428571428572"
"49087820_0_461228320225084868.csv","Subdivision","4","61069974_0_1894536874590565102.csv","Subdivision","4","0.29428571428571426"
